report;sys_time;sim_state;net_op_name;net_type;rssi
2358;20241031043300;READY;Simulated Carrier;LTE;-103.8
2359;20241031043310;READY;Simulated Carrier;LTE;-95.0
2360;20241031043320;READY;Simulated Carrier;LTE;-100.8
2361;20241031043330;READY;Simulated Carrier;LTE;-102.1
2362;20241031043340;READY;Simulated Carrier;LTE;-102.7
2363;20241031043350;READY;Simulated Carrier;LTE;-92.1
2364;20241031043400;READY;Simulated Carrier;LTE;-99.0
2365;20241031043410;READY;Simulated Carrier;LTE;-90.4
2366;20241031043420;READY;Simulated Carrier;LTE;-98.7
2367;20241031043430;READY;Simulated Carrier;LTE;-103.5
2368;20241031043440;READY;Simulated Carrier;LTE;-101.1
2369;20241031043450;READY;Simulated Carrier;LTE;-91.6
2370;20241031043500;READY;Simulated Carrier;LTE;-97.3
2371;20241031043510;READY;Simulated Carrier;LTE;-98.9
2372;20241031043520;READY;Simulated Carrier;LTE;-96.1
2373;20241031043530;READY;Simulated Carrier;LTE;-94.9
2374;20241031043540;READY;Simulated Carrier;LTE;-92.5
2375;20241031043550;READY;Simulated Carrier;LTE;-91.3
2376;20241031043600;READY;Simulated Carrier;LTE;-98.6
2377;20241031043610;READY;Simulated Carrier;LTE;-102.5
2378;20241031043620;READY;Simulated Carrier;LTE;-99.1
2379;20241031043630;READY;Simulated Carrier;LTE;-96.2
2380;20241031043640;READY;Simulated Carrier;LTE;-100.9
2381;20241031043650;READY;Simulated Carrier;LTE;-101.0
2382;20241031043700;READY;Simulated Carrier;LTE;-95.8
2383;20241031043710;READY;Simulated Carrier;LTE;-97.3
2384;20241031043720;READY;Simulated Carrier;LTE;-96.8
2385;20241031043730;READY;Simulated Carrier;LTE;-100.1
2386;20241031043740;READY;Simulated Carrier;LTE;-97.9
2387;20241031043750;READY;Simulated Carrier;LTE;-100.7
2388;20241031043800;READY;Simulated Carrier;LTE;-93.6
2389;20241031043810;READY;Simulated Carrier;LTE;-92.9
2390;20241031043820;READY;Simulated Carrier;LTE;-104.3
2391;20241031043830;READY;Simulated Carrier;LTE;-100.4
2392;20241031043840;READY;Simulated Carrier;LTE;-102.8
2393;20241031043850;READY;Simulated Carrier;LTE;-99.3
2394;20241031043900;READY;Simulated Carrier;LTE;-97.1
2395;20241031043910;READY;Simulated Carrier;LTE;-102.5
2396;20241031043920;READY;Simulated Carrier;LTE;-100.5
2397;20241031043930;READY;Simulated Carrier;LTE;-101.0
2398;20241031043940;READY;Simulated Carrier;LTE;-96.2
2399;20241031043950;READY;Simulated Carrier;LTE;-96.7
2400;20241031044000;READY;Simulated Carrier;LTE;-100.0
2401;20241031044010;READY;Simulated Carrier;LTE;-96.3
2402;20241031044020;READY;Simulated Carrier;LTE;-99.1
2403;20241031044030;READY;Simulated Carrier;LTE;-97.9
2404;20241031044040;READY;Simulated Carrier;LTE;-90.0
2405;20241031044050;READY;Simulated Carrier;LTE;-91.3
2406;20241031044100;READY;Simulated Carrier;LTE;-102.0
2407;20241031044110;READY;Simulated Carrier;LTE;-93.3
2408;20241031044120;READY;Simulated Carrier;LTE;-93.5
2409;20241031044130;READY;Simulated Carrier;LTE;-101.2
2410;20241031044140;READY;Simulated Carrier;LTE;-93.2
2411;20241031044150;READY;Simulated Carrier;LTE;-90.3
2412;20241031044200;READY;Simulated Carrier;LTE;-101.0
2413;20241031044210;READY;Simulated Carrier;LTE;-100.3
2414;20241031044220;READY;Simulated Carrier;LTE;-92.4
2415;20241031044230;READY;Simulated Carrier;LTE;-95.4
2416;20241031044240;READY;Simulated Carrier;LTE;-94.3
2417;20241031044250;READY;Simulated Carrier;LTE;-95.1
2418;20241031044300;READY;Simulated Carrier;LTE;-94.8
2419;20241031044310;READY;Simulated Carrier;LTE;-101.7
2420;20241031044320;READY;Simulated Carrier;LTE;-92.2
2421;20241031044330;READY;Simulated Carrier;LTE;-91.7
2422;20241031044340;READY;Simulated Carrier;LTE;-97.2
2423;20241031044350;READY;Simulated Carrier;LTE;-96.4
2424;20241031044400;READY;Simulated Carrier;LTE;-102.4
2425;20241031044410;READY;Simulated Carrier;LTE;-94.1
2426;20241031044420;READY;Simulated Carrier;LTE;-93.9
2427;20241031044430;READY;Simulated Carrier;LTE;-96.5
2428;20241031044440;READY;Simulated Carrier;LTE;-91.9
2429;20241031044450;READY;Simulated Carrier;LTE;-97.8
2430;20241031044500;READY;Simulated Carrier;LTE;-94.2
2431;20241031044510;READY;Simulated Carrier;LTE;-100.4
2432;20241031044520;READY;Simulated Carrier;LTE;-96.5
2433;20241031044530;READY;Simulated Carrier;LTE;-97.1
2434;20241031044540;READY;Simulated Carrier;LTE;-95.6
2435;20241031044550;READY;Simulated Carrier;LTE;-98.0
2436;20241031044600;READY;Simulated Carrier;LTE;-97.2
2437;20241031044610;READY;Simulated Carrier;LTE;-93.4
2438;20241031044620;READY;Simulated Carrier;LTE;-98.4
2439;20241031044630;READY;Simulated Carrier;LTE;-103.1
2440;20241031044640;READY;Simulated Carrier;LTE;-89.6
2441;20241031044650;READY;Simulated Carrier;LTE;-91.2
2442;20241031044700;READY;Simulated Carrier;LTE;-101.8
2443;20241031044710;READY;Simulated Carrier;LTE;-93.9
2444;20241031044720;READY;Simulated Carrier;LTE;-98.6
2445;20241031044730;READY;Simulated Carrier;LTE;-95.5
2446;20241031044740;READY;Simulated Carrier;LTE;-95.5
2447;20241031044750;READY;Simulated Carrier;LTE;-97.6
2448;20241031044800;READY;Simulated Carrier;LTE;-99.7
2449;20241031044810;READY;Simulated Carrier;LTE;-99.5
2450;20241031044820;READY;Simulated Carrier;LTE;-100.5
2451;20241031044830;READY;Simulated Carrier;LTE;-100.2
2452;20241031044840;READY;Simulated Carrier;LTE;-97.1
2453;20241031044850;READY;Simulated Carrier;LTE;-99.6
2454;20241031044900;READY;Simulated Carrier;LTE;-94.0
2455;20241031044910;READY;Simulated Carrier;LTE;-90.9
2456;20241031044920;READY;Simulated Carrier;LTE;-99.2
2457;20241031044930;READY;Simulated Carrier;LTE;-96.0
2458;20241031044940;READY;Simulated Carrier;LTE;-95.0
2459;20241031044950;READY;Simulated Carrier;LTE;-95.0
2460;20241031045000;READY;Simulated Carrier;LTE;-96.7
2461;20241031045010;READY;Simulated Carrier;LTE;-94.0
2462;20241031045020;READY;Simulated Carrier;LTE;-95.2
2463;20241031045030;READY;Simulated Carrier;LTE;-102.1
2464;20241031045040;READY;Simulated Carrier;LTE;-93.7
2465;20241031045050;READY;Simulated Carrier;LTE;-93.5
2466;20241031045100;READY;Simulated Carrier;LTE;-100.1
2467;20241031045110;READY;Simulated Carrier;LTE;-97.2
2468;20241031045120;READY;Simulated Carrier;LTE;-94.8
2469;20241031045130;READY;Simulated Carrier;LTE;-98.3
2470;20241031045140;READY;Simulated Carrier;LTE;-93.1
2471;20241031045150;READY;Simulated Carrier;LTE;-87.9
2472;20241031045200;READY;Simulated Carrier;LTE;-100.5
2473;20241031045210;READY;Simulated Carrier;LTE;-102.8
2474;20241031045220;READY;Simulated Carrier;LTE;-96.1
2475;20241031045230;READY;Simulated Carrier;LTE;-94.3
2476;20241031045240;READY;Simulated Carrier;LTE;-98.3
2477;20241031045250;READY;Simulated Carrier;LTE;-91.7
2478;20241031045300;READY;Simulated Carrier;LTE;-103.0
2479;20241031045310;READY;Simulated Carrier;LTE;-94.9
2480;20241031045320;READY;Simulated Carrier;LTE;-100.1
2481;20241031045330;READY;Simulated Carrier;LTE;-90.8
2482;20241031045340;READY;Simulated Carrier;LTE;-89.7
2483;20241031045350;READY;Simulated Carrier;LTE;-100.8
2484;20241031045400;READY;Simulated Carrier;LTE;-100.0
2485;20241031045410;READY;Simulated Carrier;LTE;-94.5
2486;20241031045420;READY;Simulated Carrier;LTE;-99.4
2487;20241031045430;READY;Simulated Carrier;LTE;-98.0
2488;20241031045440;READY;Simulated Carrier;LTE;-97.8
2489;20241031045450;READY;Simulated Carrier;LTE;-105.4
2490;20241031045500;READY;Simulated Carrier;LTE;-97.9
2491;20241031045510;READY;Simulated Carrier;LTE;-100.7
2492;20241031045520;READY;Simulated Carrier;LTE;-100.0
2493;20241031045530;READY;Simulated Carrier;LTE;-92.3
2494;20241031045540;READY;Simulated Carrier;LTE;-103.1
2495;20241031045550;READY;Simulated Carrier;LTE;-94.7
2496;20241031045600;READY;Simulated Carrier;LTE;-98.8
2497;20241031045610;READY;Simulated Carrier;LTE;-99.1
2498;20241031045620;READY;Simulated Carrier;LTE;-94.7
2499;20241031045630;READY;Simulated Carrier;LTE;-96.6
2500;20241031045640;READY;Simulated Carrier;LTE;-95.7
2501;20241031045650;READY;Simulated Carrier;LTE;-94.2
2502;20241031045700;READY;Simulated Carrier;LTE;-99.5
2503;20241031045710;READY;Simulated Carrier;LTE;-100.4
2504;20241031045720;READY;Simulated Carrier;LTE;-102.2
2505;20241031045730;READY;Simulated Carrier;LTE;-101.2
2506;20241031045740;READY;Simulated Carrier;LTE;-86.0
2507;20241031045750;READY;Simulated Carrier;LTE;-92.9
2508;20241031045800;READY;Simulated Carrier;LTE;-103.4
2509;20241031045810;READY;Simulated Carrier;LTE;-103.5
2510;20241031045820;READY;Simulated Carrier;LTE;-96.4
2511;20241031045830;READY;Simulated Carrier;LTE;-96.1
2512;20241031045840;READY;Simulated Carrier;LTE;-96.1
2513;20241031045850;READY;Simulated Carrier;LTE;-99.3
2514;20241031045900;READY;Simulated Carrier;LTE;-98.9
2515;20241031045910;READY;Simulated Carrier;LTE;-97.0
2516;20241031045920;READY;Simulated Carrier;LTE;-98.0
2517;20241031045930;READY;Simulated Carrier;LTE;-107.1
2518;20241031045940;READY;Simulated Carrier;LTE;-99.4
2519;20241031045950;READY;Simulated Carrier;LTE;-101.8
2520;20241031050000;READY;Simulated Carrier;LTE;-97.8
2521;20241031050010;READY;Simulated Carrier;LTE;-86.6
2522;20241031050020;READY;Simulated Carrier;LTE;-97.0
2523;20241031050030;READY;Simulated Carrier;LTE;-99.8
2524;20241031050040;READY;Simulated Carrier;LTE;-94.9
2525;20241031050050;READY;Simulated Carrier;LTE;-96.7
2526;20241031050100;READY;Simulated Carrier;LTE;-97.1
2527;20241031050110;READY;Simulated Carrier;LTE;-96.2
2528;20241031050120;READY;Simulated Carrier;LTE;-90.4
2529;20241031050130;READY;Simulated Carrier;LTE;-103.1
2530;20241031050140;READY;Simulated Carrier;LTE;-96.7
2531;20241031050150;READY;Simulated Carrier;LTE;-102.3
2532;20241031050200;READY;Simulated Carrier;LTE;-96.5
2533;20241031050210;READY;Simulated Carrier;LTE;-102.3
2534;20241031050220;READY;Simulated Carrier;LTE;-100.4
2535;20241031050230;READY;Simulated Carrier;LTE;-99.8
2536;20241031050240;READY;Simulated Carrier;LTE;-94.8
2537;20241031050250;READY;Simulated Carrier;LTE;-95.2
2538;20241031050300;READY;Simulated Carrier;LTE;-103.9
2539;20241031050310;READY;Simulated Carrier;LTE;-98.8
2540;20241031050320;READY;Simulated Carrier;LTE;-101.9
2541;20241031050330;READY;Simulated Carrier;LTE;-104.2
2542;20241031050340;READY;Simulated Carrier;LTE;-99.9
2543;20241031050350;READY;Simulated Carrier;LTE;-100.3
2544;20241031050400;READY;Simulated Carrier;LTE;-89.4
2545;20241031050410;READY;Simulated Carrier;LTE;-97.3
2546;20241031050420;READY;Simulated Carrier;LTE;-104.4
2547;20241031050430;READY;Simulated Carrier;LTE;-101.2
2548;20241031050440;READY;Simulated Carrier;LTE;-94.9
2549;20241031050450;READY;Simulated Carrier;LTE;-90.8
2550;20241031050500;READY;Simulated Carrier;LTE;-105.6
2551;20241031050510;READY;Simulated Carrier;LTE;-106.8
2552;20241031050520;READY;Simulated Carrier;LTE;-91.8
2553;20241031050530;READY;Simulated Carrier;LTE;-97.8
2554;20241031050540;READY;Simulated Carrier;LTE;-102.7
2555;20241031050550;READY;Simulated Carrier;LTE;-97.2
2556;20241031050600;READY;Simulated Carrier;LTE;-109.9
2557;20241031050610;READY;Simulated Carrier;LTE;-99.2
2558;20241031050620;READY;Simulated Carrier;LTE;-97.9
2559;20241031050630;READY;Simulated Carrier;LTE;-95.5
2560;20241031050640;READY;Simulated Carrier;LTE;-103.3
2561;20241031050650;READY;Simulated Carrier;LTE;-99.0
2562;20241031050700;READY;Simulated Carrier;LTE;-103.1
2563;20241031050710;READY;Simulated Carrier;LTE;-98.4
2564;20241031050720;READY;Simulated Carrier;LTE;-103.0
2565;20241031050730;READY;Simulated Carrier;LTE;-101.0
2566;20241031050740;READY;Simulated Carrier;LTE;-103.5
2567;20241031050750;READY;Simulated Carrier;LTE;-96.8
2568;20241031050800;READY;Simulated Carrier;LTE;-95.9
2569;20241031050810;READY;Simulated Carrier;LTE;-100.4
2570;20241031050820;READY;Simulated Carrier;LTE;-99.4
2571;20241031050830;READY;Simulated Carrier;LTE;-105.3
2572;20241031050840;READY;Simulated Carrier;LTE;-100.5
2573;20241031050850;READY;Simulated Carrier;LTE;-99.6
2574;20241031050900;READY;Simulated Carrier;LTE;-88.9
2575;20241031050910;READY;Simulated Carrier;LTE;-103.7
2576;20241031050920;READY;Simulated Carrier;LTE;-93.4
2577;20241031050930;READY;Simulated Carrier;LTE;-95.3
2578;20241031050940;READY;Simulated Carrier;LTE;-98.3
2579;20241031050950;READY;Simulated Carrier;LTE;-92.4
2580;20241031051000;READY;Simulated Carrier;LTE;-97.9
2581;20241031051010;READY;Simulated Carrier;LTE;-97.8
2582;20241031051020;READY;Simulated Carrier;LTE;-99.5
2583;20241031051030;READY;Simulated Carrier;LTE;-94.4
2584;20241031051040;READY;Simulated Carrier;LTE;-95.1
2585;20241031051050;READY;Simulated Carrier;LTE;-102.0
2586;20241031051100;READY;Simulated Carrier;LTE;-104.8
2587;20241031051110;READY;Simulated Carrier;LTE;-100.3
2588;20241031051120;READY;Simulated Carrier;LTE;-102.7
2589;20241031051130;READY;Simulated Carrier;LTE;-99.7
2590;20241031051140;READY;Simulated Carrier;LTE;-94.4
2591;20241031051150;READY;Simulated Carrier;LTE;-101.1
2592;20241031051200;READY;Simulated Carrier;LTE;-99.5
2593;20241031051210;READY;Simulated Carrier;LTE;-99.2
2594;20241031051220;READY;Simulated Carrier;LTE;-96.0
2595;20241031051230;READY;Simulated Carrier;LTE;-108.2
2596;20241031051240;READY;Simulated Carrier;LTE;-101.7
2597;20241031051250;READY;Simulated Carrier;LTE;-98.4
2598;20241031051300;READY;Simulated Carrier;LTE;-94.5
2599;20241031051310;READY;Simulated Carrier;LTE;-101.2
2600;20241031051320;READY;Simulated Carrier;LTE;-106.5
2601;20241031051330;READY;Simulated Carrier;LTE;-96.5
2602;20241031051340;READY;Simulated Carrier;LTE;-101.5
2603;20241031051350;READY;Simulated Carrier;LTE;-103.7
2604;20241031051400;READY;Simulated Carrier;LTE;-101.7
2605;20241031051410;READY;Simulated Carrier;LTE;-99.8
2606;20241031051420;READY;Simulated Carrier;LTE;-101.5
2607;20241031051430;READY;Simulated Carrier;LTE;-107.9
2608;20241031051440;READY;Simulated Carrier;LTE;-95.5
2609;20241031051450;READY;Simulated Carrier;LTE;-94.1
2610;20241031051500;READY;Simulated Carrier;LTE;-96.6
2611;20241031051510;READY;Simulated Carrier;LTE;-103.6
2612;20241031051520;READY;Simulated Carrier;LTE;-99.9
2613;20241031051530;READY;Simulated Carrier;LTE;-99.0
2614;20241031051540;READY;Simulated Carrier;LTE;-96.5
2615;20241031051550;READY;Simulated Carrier;LTE;-96.3
2616;20241031051600;READY;Simulated Carrier;LTE;-102.0
2617;20241031051610;READY;Simulated Carrier;LTE;-98.8
2618;20241031051620;READY;Simulated Carrier;LTE;-97.5
2619;20241031051630;READY;Simulated Carrier;LTE;-93.3
2620;20241031051640;READY;Simulated Carrier;LTE;-96.3
2621;20241031051650;READY;Simulated Carrier;LTE;-95.9
2622;20241031051700;READY;Simulated Carrier;LTE;-98.7
2623;20241031051710;READY;Simulated Carrier;LTE;-93.5
2624;20241031051720;READY;Simulated Carrier;LTE;-97.6
2625;20241031051730;READY;Simulated Carrier;LTE;-102.6
2626;20241031051740;READY;Simulated Carrier;LTE;-93.6
2627;20241031051750;READY;Simulated Carrier;LTE;-96.7
2628;20241031051800;READY;Simulated Carrier;LTE;-101.3
2629;20241031051810;READY;Simulated Carrier;LTE;-101.4
2630;20241031051820;READY;Simulated Carrier;LTE;-98.3
2631;20241031051830;READY;Simulated Carrier;LTE;-97.6
2632;20241031051840;READY;Simulated Carrier;LTE;-98.6
2633;20241031051850;READY;Simulated Carrier;LTE;-98.1
2634;20241031051900;READY;Simulated Carrier;LTE;-92.4
2635;20241031051910;READY;Simulated Carrier;LTE;-95.1
2636;20241031051920;READY;Simulated Carrier;LTE;-98.6
2637;20241031051930;READY;Simulated Carrier;LTE;-95.5
2638;20241031051940;READY;Simulated Carrier;LTE;-103.5
2639;20241031051950;READY;Simulated Carrier;LTE;-97.9
2640;20241031052000;READY;Simulated Carrier;LTE;-92.4
2641;20241031052010;READY;Simulated Carrier;LTE;-100.5
2642;20241031052020;READY;Simulated Carrier;LTE;-103.0
2643;20241031052030;READY;Simulated Carrier;LTE;-102.3
2644;20241031052040;READY;Simulated Carrier;LTE;-104.1
2645;20241031052050;READY;Simulated Carrier;LTE;-102.9
2646;20241031052100;READY;Simulated Carrier;LTE;-101.2
2647;20241031052110;READY;Simulated Carrier;LTE;-105.3
2648;20241031052120;READY;Simulated Carrier;LTE;-99.6
2649;20241031052130;READY;Simulated Carrier;LTE;-96.1
2650;20241031052140;READY;Simulated Carrier;LTE;-103.2
2651;20241031052150;READY;Simulated Carrier;LTE;-93.6
2652;20241031052200;READY;Simulated Carrier;LTE;-97.5
2653;20241031052210;READY;Simulated Carrier;LTE;-95.4
2654;20241031052220;READY;Simulated Carrier;LTE;-102.2
2655;20241031052230;READY;Simulated Carrier;LTE;-95.9
2656;20241031052240;READY;Simulated Carrier;LTE;-103.7
2657;20241031052250;READY;Simulated Carrier;LTE;-95.9
2658;20241031052300;READY;Simulated Carrier;LTE;-98.8
2659;20241031052310;READY;Simulated Carrier;LTE;-97.2
2660;20241031052320;READY;Simulated Carrier;LTE;-104.0
2661;20241031052330;READY;Simulated Carrier;LTE;-102.7
2662;20241031052340;READY;Simulated Carrier;LTE;-96.6
2663;20241031052350;READY;Simulated Carrier;LTE;-102.8
2664;20241031052400;READY;Simulated Carrier;LTE;-97.2
2665;20241031052410;READY;Simulated Carrier;LTE;-104.7
2666;20241031052420;READY;Simulated Carrier;LTE;-95.6
2667;20241031052430;READY;Simulated Carrier;LTE;-103.9
2668;20241031052440;READY;Simulated Carrier;LTE;-96.8
2669;20241031052450;READY;Simulated Carrier;LTE;-96.4
2670;20241031052500;READY;Simulated Carrier;LTE;-101.8
2671;20241031052510;READY;Simulated Carrier;LTE;-96.6
2672;20241031052520;READY;Simulated Carrier;LTE;-97.9
2673;20241031052530;READY;Simulated Carrier;LTE;-101.0
2674;20241031052540;READY;Simulated Carrier;LTE;-102.9
2675;20241031052550;READY;Simulated Carrier;LTE;-106.9
2676;20241031052600;READY;Simulated Carrier;LTE;-97.6
2677;20241031052610;READY;Simulated Carrier;LTE;-105.2
2678;20241031052620;READY;Simulated Carrier;LTE;-98.5
2679;20241031052630;READY;Simulated Carrier;LTE;-99.9
2680;20241031052640;READY;Simulated Carrier;LTE;-96.2
2681;20241031052650;READY;Simulated Carrier;LTE;-100.2
2682;20241031052700;READY;Simulated Carrier;LTE;-100.3
2683;20241031052710;READY;Simulated Carrier;LTE;-96.0
2684;20241031052720;READY;Simulated Carrier;LTE;-97.6
2685;20241031052730;READY;Simulated Carrier;LTE;-97.6
2686;20241031052740;READY;Simulated Carrier;LTE;-96.9
2687;20241031052750;READY;Simulated Carrier;LTE;-104.8
2688;20241031052800;READY;Simulated Carrier;LTE;-95.6
2689;20241031052810;READY;Simulated Carrier;LTE;-96.3
2690;20241031052820;READY;Simulated Carrier;LTE;-102.8
2691;20241031052830;READY;Simulated Carrier;LTE;-99.8
2692;20241031052840;READY;Simulated Carrier;LTE;-99.0
2693;20241031052850;READY;Simulated Carrier;LTE;-99.4
2694;20241031052900;READY;Simulated Carrier;LTE;-97.7
2695;20241031052910;READY;Simulated Carrier;LTE;-93.5
2696;20241031052920;READY;Simulated Carrier;LTE;-94.9
2697;20241031052930;READY;Simulated Carrier;LTE;-104.5
2698;20241031052940;READY;Simulated Carrier;LTE;-96.9
2699;20241031052950;READY;Simulated Carrier;LTE;-94.0
2700;20241031053000;READY;Simulated Carrier;LTE;-97.6
2701;20241031053010;READY;Simulated Carrier;LTE;-94.7
2702;20241031053020;READY;Simulated Carrier;LTE;-90.9
2703;20241031053030;READY;Simulated Carrier;LTE;-94.8
2704;20241031053040;READY;Simulated Carrier;LTE;-97.8
2705;20241031053050;READY;Simulated Carrier;LTE;-94.6
2706;20241031053100;READY;Simulated Carrier;LTE;-98.3
2707;20241031053110;READY;Simulated Carrier;LTE;-99.1
2708;20241031053120;READY;Simulated Carrier;LTE;-100.4
2709;20241031053130;READY;Simulated Carrier;LTE;-92.6
2710;20241031053140;READY;Simulated Carrier;LTE;-102.2
2711;20241031053150;READY;Simulated Carrier;LTE;-92.8
2712;20241031053200;READY;Simulated Carrier;LTE;-97.0
2713;20241031053210;READY;Simulated Carrier;LTE;-104.6
2714;20241031053220;READY;Simulated Carrier;LTE;-97.4
2715;20241031053230;READY;Simulated Carrier;LTE;-107.5
2716;20241031053240;READY;Simulated Carrier;LTE;-96.5
2717;20241031053250;READY;Simulated Carrier;LTE;-95.5
2718;20241031053300;READY;Simulated Carrier;LTE;-101.4
2719;20241031053310;READY;Simulated Carrier;LTE;-98.5
2720;20241031053320;READY;Simulated Carrier;LTE;-91.2
2721;20241031053330;READY;Simulated Carrier;LTE;-101.1
2722;20241031053340;READY;Simulated Carrier;LTE;-103.3
2723;20241031053350;READY;Simulated Carrier;LTE;-93.0
2724;20241031053400;READY;Simulated Carrier;LTE;-91.1
2725;20241031053410;READY;Simulated Carrier;LTE;-98.9
2726;20241031053420;READY;Simulated Carrier;LTE;-95.0
2727;20241031053430;READY;Simulated Carrier;LTE;-93.7
2728;20241031053440;READY;Simulated Carrier;LTE;-101.9
2729;20241031053450;READY;Simulated Carrier;LTE;-100.9
2730;20241031053500;READY;Simulated Carrier;LTE;-94.0
2731;20241031053510;READY;Simulated Carrier;LTE;-92.0
2732;20241031053520;READY;Simulated Carrier;LTE;-96.4
2733;20241031053530;READY;Simulated Carrier;LTE;-102.1
2734;20241031053540;READY;Simulated Carrier;LTE;-90.7
2735;20241031053550;READY;Simulated Carrier;LTE;-101.0
2736;20241031053600;READY;Simulated Carrier;LTE;-100.3
2737;20241031053610;READY;Simulated Carrier;LTE;-97.6
2738;20241031053620;READY;Simulated Carrier;LTE;-92.7
2739;20241031053630;READY;Simulated Carrier;LTE;-95.5
2740;20241031053640;READY;Simulated Carrier;LTE;-97.3
2741;20241031053650;READY;Simulated Carrier;LTE;-97.3
2742;20241031053700;READY;Simulated Carrier;LTE;-99.1
2743;20241031053710;READY;Simulated Carrier;LTE;-97.0
2744;20241031053720;READY;Simulated Carrier;LTE;-109.1
2745;20241031053730;READY;Simulated Carrier;LTE;-100.2
2746;20241031053740;READY;Simulated Carrier;LTE;-98.0
2747;20241031053750;READY;Simulated Carrier;LTE;-103.5
2748;20241031053800;READY;Simulated Carrier;LTE;-97.4
2749;20241031053810;READY;Simulated Carrier;LTE;-99.8
2750;20241031053820;READY;Simulated Carrier;LTE;-92.0
2751;20241031053830;READY;Simulated Carrier;LTE;-92.6
2752;20241031053840;READY;Simulated Carrier;LTE;-100.8
2753;20241031053850;READY;Simulated Carrier;LTE;-99.5
2754;20241031053900;READY;Simulated Carrier;LTE;-99.3
2755;20241031053910;READY;Simulated Carrier;LTE;-100.7
2756;20241031053920;READY;Simulated Carrier;LTE;-97.9
2757;20241031053930;READY;Simulated Carrier;LTE;-101.8
2758;20241031053940;READY;Simulated Carrier;LTE;-103.3
2759;20241031053950;READY;Simulated Carrier;LTE;-96.3
2760;20241031054000;READY;Simulated Carrier;LTE;-96.2
2761;20241031054010;READY;Simulated Carrier;LTE;-102.0
2762;20241031054020;READY;Simulated Carrier;LTE;-95.5
2763;20241031054030;READY;Simulated Carrier;LTE;-101.5
2764;20241031054040;READY;Simulated Carrier;LTE;-97.8
2765;20241031054050;READY;Simulated Carrier;LTE;-95.7
2766;20241031054100;READY;Simulated Carrier;LTE;-99.2
2767;20241031054110;READY;Simulated Carrier;LTE;-97.1
2768;20241031054120;READY;Simulated Carrier;LTE;-100.8
2769;20241031054130;READY;Simulated Carrier;LTE;-99.5
2770;20241031054140;READY;Simulated Carrier;LTE;-99.5
2771;20241031054150;READY;Simulated Carrier;LTE;-101.7
2772;20241031054200;READY;Simulated Carrier;LTE;-99.4
2773;20241031054210;READY;Simulated Carrier;LTE;-104.8
2774;20241031054220;READY;Simulated Carrier;LTE;-100.7
2775;20241031054230;READY;Simulated Carrier;LTE;-99.9
2776;20241031054240;READY;Simulated Carrier;LTE;-99.7
2777;20241031054250;READY;Simulated Carrier;LTE;-99.6
2778;20241031054300;READY;Simulated Carrier;LTE;-98.8
2779;20241031054310;READY;Simulated Carrier;LTE;-96.7
2780;20241031054320;READY;Simulated Carrier;LTE;-95.1
2781;20241031054330;READY;Simulated Carrier;LTE;-101.3
2782;20241031054340;READY;Simulated Carrier;LTE;-103.5
2783;20241031054350;READY;Simulated Carrier;LTE;-103.0
2784;20241031054400;READY;Simulated Carrier;LTE;-100.8
2785;20241031054410;READY;Simulated Carrier;LTE;-100.4
2786;20241031054420;READY;Simulated Carrier;LTE;-102.0
2787;20241031054430;READY;Simulated Carrier;LTE;-104.1
2788;20241031054440;READY;Simulated Carrier;LTE;-100.9
2789;20241031054450;READY;Simulated Carrier;LTE;-98.2
2790;20241031054500;READY;Simulated Carrier;LTE;-96.3
2791;20241031054510;READY;Simulated Carrier;LTE;-100.9
2792;20241031054520;READY;Simulated Carrier;LTE;-100.4
2793;20241031054530;READY;Simulated Carrier;LTE;-102.2
2794;20241031054540;READY;Simulated Carrier;LTE;-98.7
2795;20241031054550;READY;Simulated Carrier;LTE;-102.0
2796;20241031054600;READY;Simulated Carrier;LTE;-96.3
2797;20241031054610;READY;Simulated Carrier;LTE;-105.6
2798;20241031054620;READY;Simulated Carrier;LTE;-99.8
2799;20241031054630;READY;Simulated Carrier;LTE;-97.2
2800;20241031054640;READY;Simulated Carrier;LTE;-97.8
2801;20241031054650;READY;Simulated Carrier;LTE;-87.8
2802;20241031054700;READY;Simulated Carrier;LTE;-97.3
2803;20241031054710;READY;Simulated Carrier;LTE;-102.7
2804;20241031054720;READY;Simulated Carrier;LTE;-99.1
2805;20241031054730;READY;Simulated Carrier;LTE;-106.0
2806;20241031054740;READY;Simulated Carrier;LTE;-99.1
2807;20241031054750;READY;Simulated Carrier;LTE;-102.1
2808;20241031054800;READY;Simulated Carrier;LTE;-95.3
2809;20241031054810;READY;Simulated Carrier;LTE;-101.2
2810;20241031054820;READY;Simulated Carrier;LTE;-99.4
2811;20241031054830;READY;Simulated Carrier;LTE;-101.7
2812;20241031054840;READY;Simulated Carrier;LTE;-92.1
2813;20241031054850;READY;Simulated Carrier;LTE;-100.5
2814;20241031054900;READY;Simulated Carrier;LTE;-91.7
2815;20241031054910;READY;Simulated Carrier;LTE;-95.7
2816;20241031054920;READY;Simulated Carrier;LTE;-97.1
2817;20241031054930;READY;Simulated Carrier;LTE;-97.6
2818;20241031054940;READY;Simulated Carrier;LTE;-97.5
2819;20241031054950;READY;Simulated Carrier;LTE;-106.7
2820;20241031055000;READY;Simulated Carrier;LTE;-100.2
2821;20241031055010;READY;Simulated Carrier;LTE;-95.7
2822;20241031055020;READY;Simulated Carrier;LTE;-99.2
